title,author,rating,genres,language,gender
Beloved,Toni Morrison,3.87,"['Fiction', 'Classics', 'Historical Fiction', 'Magical Realism', 'Literature', 'African American', 'Historical', 'Novels', 'School', 'Literary Fiction']",English,m
The Trial,Franz Kafka,3.96,"['Classics', 'Fiction', 'Literature', 'Philosophy', 'German Literature', 'Novels', 'Dystopia', '20th Century', 'Czech Literature', 'Literary Fiction']",English,m
A Confederacy of Dunces,John Kennedy Toole,3.89,"['Fiction', 'Classics', 'Humor', 'Literature', 'Comedy', 'Novels', 'American', 'Literary Fiction', 'Audiobook', 'Contemporary']",English,m
The Sun Also Rises,Ernest Hemingway,3.82,"['Classics', 'Fiction', 'Literature', 'Novels', 'American', 'Historical Fiction', 'Spain', 'School', 'Classic Literature', '20th Century']",English,m
The Velveteen Rabbit,Margery Williams Bianco,4.29,"['Childrens', 'Classics', 'Fiction', 'Picture Books', 'Fantasy', 'Animals', 'Young Adult', 'Juvenile', 'Kids', 'Short Stories']",English,w
Catching Fire,Suzanne Collins,4.29,"['Young Adult', 'Dystopia', 'Fiction', 'Fantasy', 'Science Fiction', 'Romance', 'Adventure', 'Teen', 'Post Apocalyptic', 'Action']",English,w
The Lost Hero,Rick Riordan,4.33,"['Fantasy', 'Young Adult', 'Mythology', 'Fiction', 'Middle Grade', 'Adventure', 'Childrens', 'Greek Mythology', 'Urban Fantasy', 'Young Adult Fantasy']",English,m
Throne of Glass,Sarah J. Maas,4.2,"['Fantasy', 'Young Adult', 'Romance', 'Fiction', 'Magic', 'Young Adult Fantasy', 'High Fantasy', 'New Adult', 'Adventure', 'Paranormal']",English,w
Spirit Bound,Richelle Mead,4.35,"['Young Adult', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Urban Fantasy', 'Paranormal Romance', 'Supernatural', 'Fiction', 'Magic']",English,w
Clockwork Prince,Cassandra Clare,4.44,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Steampunk', 'Historical Fiction', 'Urban Fantasy', 'Fiction', 'Angels', 'Vampires']",English,w
The Iliad/The Odyssey,Homer,4.04,"['Classics', 'Fiction', 'Poetry', 'Mythology', 'Literature', 'Fantasy', 'Historical Fiction', 'School', 'Adventure', 'Historical']",English,m
The Crucible,Arthur Miller,3.59,"['Classics', 'Plays', 'Fiction', 'Historical Fiction', 'Drama', 'School', 'Read For School', 'Historical', 'High School', 'Literature']",English,m
Cat's Cradle,Kurt Vonnegut Jr.,4.16,"['Fiction', 'Classics', 'Science Fiction', 'Humor', 'Literature', 'Novels', 'Dystopia', 'American', 'Fantasy', '20th Century']",English,m
The Wind in the Willows,Kenneth Grahame,3.98,"['Classics', 'Fiction', 'Childrens', 'Fantasy', 'Animals', 'Young Adult', 'Adventure', 'Literature', 'Middle Grade', 'Audiobook']",English,m
The Hiding Place: The Triumphant True Story of Corrie Ten Boom,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",4.42,"['Nonfiction', 'Biography', 'History', 'Christian', 'Classics', 'Memoir', 'Holocaust', 'World War II', 'Historical', 'Autobiography']",English,w
The Silence of the Lambs,Thomas Harris,4.2,"['Horror', 'Fiction', 'Thriller', 'Mystery', 'Crime', 'Suspense', 'Mystery Thriller', 'Classics', 'Novels', 'Drama']",English,m
Shiver,Maggie Stiefvater,3.77,"['Young Adult', 'Fantasy', 'Romance', 'Paranormal', 'Werewolves', 'Fiction', 'Paranormal Romance', 'Supernatural', 'Urban Fantasy', 'Teen']",English,w
Uglies,Scott Westerfeld,3.86,"['Young Adult', 'Dystopia', 'Science Fiction', 'Fiction', 'Fantasy', 'Romance', 'Teen', 'Adventure', 'Post Apocalyptic', 'Science Fiction Fantasy']",English,m
City of Fallen Angels,Cassandra Clare,4.12,"['Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Urban Fantasy', 'Vampires', 'Fiction', 'Angels', 'Supernatural', 'Magic']",English,w
Man's Search for Meaning,Viktor E. Frankl,4.36,"['Nonfiction', 'Psychology', 'Philosophy', 'History', 'Memoir', 'Self Help', 'Biography', 'Classics', 'Holocaust', 'Spirituality']",English,m
The Phantom of the Opera,Gaston Leroux,3.96,"['Classics', 'Fiction', 'Horror', 'Romance', 'Gothic', 'Mystery', 'Historical Fiction', 'France', 'Literature', 'Fantasy']",English,m
Marley and Me: Life and Love With the World's Worst Dog,John Grogan,4.13,"['Nonfiction', 'Animals', 'Memoir', 'Dogs', 'Biography', 'Humor', 'Biography Memoir', 'Adult', 'Contemporary', 'Autobiography']",English,m
Cinder,Marissa Meyer,4.14,"['Young Adult', 'Fantasy', 'Science Fiction', 'Romance', 'Dystopia', 'Retellings', 'Fiction', 'Fairy Tales', 'Audiobook', 'Young Adult Fantasy']",English,w
The Green Mile,Stephen King,4.45,"['Horror', 'Fiction', 'Fantasy', 'Thriller', 'Mystery', 'Supernatural', 'Paranormal', 'Crime', 'Drama', 'Historical Fiction']",English,m
The Sound and the Fury,William Faulkner,3.86,"['Classics', 'Fiction', 'Literature', 'Novels', 'American', '20th Century', 'Southern Gothic', 'Southern', 'Literary Fiction', 'School']",English,m
For Whom the Bell Tolls,Ernest Hemingway,3.97,"['Classics', 'Fiction', 'Literature', 'Historical Fiction', 'War', 'Novels', 'American', 'Spain', 'Classic Literature', 'Literary Fiction']",English,m
The House of the Spirits,Isabel Allende,4.24,"['Fiction', 'Magical Realism', 'Historical Fiction', 'Classics', 'Fantasy', 'Spanish Literature', 'Literature', 'Historical', 'Novels', 'Latin American']",English,w
The Complete Calvin and Hobbes,Bill Watterson,4.82,"['Comics', 'Humor', 'Graphic Novels', 'Fiction', 'Comedy', 'Classics', 'Graphic Novels Comics', 'Comic Strips', 'Childrens', 'Comic Book']",English,m
Roots: The Saga of an American Family,Alex Haley,4.43,"['Historical Fiction', 'Fiction', 'Classics', 'Historical', 'African American', 'Africa', 'Race', 'Literature', 'Audiobook', 'Novels']",English,m
Misery,Stephen King,4.17,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Novels', 'Adult', 'Mystery Thriller', 'Crime', 'Drama']",English,m
Howl's Moving Castle,Diana Wynne Jones,4.26,"['Fantasy', 'Young Adult', 'Fiction', 'Romance', 'Magic', 'Middle Grade', 'Childrens', 'Adventure', 'Classics', 'Young Adult Fantasy']",English,w
Stranger in a Strange Land,Robert A. Heinlein,3.92,"['Science Fiction', 'Fiction', 'Classics', 'Science Fiction Fantasy', 'Fantasy', 'Novels', 'Speculative Fiction', 'Philosophy', 'Religion', 'Audiobook']",English,m
Island of the Blue Dolphins,Scott O'Dell,3.84,"['Young Adult', 'Fiction', 'Historical Fiction', 'Classics', 'Childrens', 'Middle Grade', 'Adventure', 'Historical', 'School', 'Survival']",English,m
The Girl Who Kicked the Hornet's Nest,Stieg Larsson,4.22,"['Fiction', 'Mystery', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Contemporary', 'Adult', 'Sweden', 'Audiobook']",English,m
The Secret History,Donna Tartt,4.09,"['Fiction', 'Mystery', 'Contemporary', 'Literary Fiction', 'Thriller', 'Classics', 'Adult', 'Crime', 'Mystery Thriller', 'Novels']",English,w
White Oleander,Janet Fitch,3.97,"['Fiction', 'Contemporary', 'Drama', 'Adult Fiction', 'Coming Of Age', 'Adult', 'Novels', 'Chick Lit', 'Literary Fiction', 'Young Adult']",English,w
The Diary of a Young Girl,Anne Frank,4.15,"['Nonfiction', 'Classics', 'History', 'Biography', 'Memoir', 'Historical', 'Holocaust', 'Autobiography', 'War', 'World War II']",English,w
Othello,William Shakespeare,3.9,"['Classics', 'Plays', 'Fiction', 'Drama', 'School', 'Literature', 'Theatre', 'Read For School', 'Poetry', 'Tragedy']",English,m
The Vampire Lestat,Anne Rice,4.07,"['Horror', 'Fantasy', 'Vampires', 'Fiction', 'Paranormal', 'Supernatural', 'Urban Fantasy', 'Gothic', 'Historical Fiction', 'Adult']",English,w
Speak,Laurie Halse Anderson,4.02,"['Young Adult', 'Fiction', 'Contemporary', 'Realistic Fiction', 'Teen', 'Mental Health', 'High School', 'Coming Of Age', 'School', 'Abuse']",English,w
The Idiot,Fyodor Dostoyevsky,4.18,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Literature', 'Novels', 'Philosophy', '19th Century', 'Classic Literature', 'Historical Fiction']",English,m
King Lear,William Shakespeare,3.91,"['Classics', 'Plays', 'Drama', 'Fiction', 'School', 'Literature', 'Theatre', 'Poetry', 'Read For School', 'Tragedy']",English,m
Neverwhere,Neil Gaiman,4.17,"['Fantasy', 'Fiction', 'Urban Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Science Fiction', 'Adventure', 'Horror', 'Adult', 'Young Adult']",English,m
Into the Wild,Jon Krakauer,3.99,"['Nonfiction', 'Biography', 'Travel', 'Adventure', 'Classics', 'Memoir', 'Nature', 'Biography Memoir', 'School', 'Survival']",English,m
Inkheart,Cornelia Funke,3.88,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Adventure', 'Magic', 'Books About Books', 'Young Adult Fantasy', 'Audiobook']",English,w
Uncle Tom's Cabin,Harriet Beecher Stowe,3.87,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Historical', 'American', 'Novels', 'Classic Literature', '19th Century', 'School']",English,w
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,4.24,"['Fiction', 'Humor', 'Historical Fiction', 'Fantasy', 'Religion', 'Comedy', 'Historical', 'Audiobook', 'Adult', 'Adult Fiction']",English,m
The Historian,Elizabeth Kostova,3.79,"['Fiction', 'Historical Fiction', 'Fantasy', 'Horror', 'Mystery', 'Vampires', 'Historical', 'Paranormal', 'Gothic', 'Thriller']",English,w
The Complete Sherlock Holmes,Arthur Conan Doyle,4.48,"['Classics', 'Mystery', 'Fiction', 'Crime', 'Short Stories', 'Detective', 'Literature', 'Mystery Thriller', 'Historical Fiction', 'Thriller']",English,m
Candide,Voltaire,3.77,"['Classics', 'Fiction', 'Philosophy', 'France', 'Literature', 'Humor', 'French Literature', 'School', '18th Century', 'Novels']",English,m
James and the Giant Peach,Roald Dahl,4.02,"['Childrens', 'Fantasy', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Adventure', 'Juvenile', 'Humor', 'Chapter Books']",English,m
Invisible Man,Ralph Ellison,3.88,"['Classics', 'Fiction', 'Literature', 'African American', 'Race', 'Novels', 'Historical Fiction', 'School', 'American', 'Literary Fiction']",English,m
Blood River: A Journey to Africa's Broken Heart,Tim Butcher,4.06,"['Travel', 'Nonfiction', 'Africa', 'History', 'Adventure', 'Memoir', 'Biography', 'Politics', 'Travelogue', 'Autobiography']",English,m
Paradise Lost,John Milton,3.81,"['Classics', 'Poetry', 'Fiction', 'Literature', 'Religion', 'Fantasy', 'Philosophy', 'School', 'Classic Literature', 'Epic']",English,m
Leaves of Grass,Walt Whitman,4.12,"['Poetry', 'Classics', 'Fiction', 'Literature', 'American', '19th Century', 'Philosophy', 'Classic Literature', 'School', 'The United States Of America']",English,m
All Creatures Great and Small,James Herriot,4.32,"['Nonfiction', 'Animals', 'Memoir', 'Classics', 'Biography', 'Humor', 'Autobiography', 'Biography Memoir', 'British Literature', 'Audiobook']",English,m
Graceling,Kristin Cashore,4.08,"['Fantasy', 'Young Adult', 'Romance', 'Fiction', 'Adventure', 'Young Adult Fantasy', 'Magic', 'High Fantasy', 'Teen', 'Paranormal']",English,w
The Complete Works,William Shakespeare,4.5,"['Classics', 'Poetry', 'Fiction', 'Plays', 'Drama', 'Literature', 'Reference', 'Theatre', 'Classic Literature', 'Historical Fiction']",English,m
The Thirteenth Tale,Diane Setterfield,3.97,"['Fiction', 'Mystery', 'Historical Fiction', 'Gothic', 'Books About Books', 'Adult', 'Historical', 'Fantasy', 'Book Club', 'Adult Fiction']",English,w
Foundation,Isaac Asimov,4.17,"['Science Fiction', 'Fiction', 'Classics', 'Science Fiction Fantasy', 'Fantasy', 'Space Opera', 'Novels', 'Space', 'Audiobook', 'Speculative Fiction']",English,m
The Things They Carried,Tim O'Brien,4.13,"['Fiction', 'Historical Fiction', 'War', 'Classics', 'Short Stories', 'School', 'Historical', 'Military Fiction', 'Literature', 'Read For School']",English,m
The Cider House Rules,John Irving,4.13,"['Fiction', 'Classics', 'Historical Fiction', 'Literature', 'Literary Fiction', 'Contemporary', 'Novels', 'American', 'Adult Fiction', 'Historical']",English,m
Different Seasons,Stephen King,4.34,"['Horror', 'Fiction', 'Short Stories', 'Thriller', 'Mystery', 'Fantasy', 'Drama', 'Classics', 'Suspense', 'Anthologies']",English,m
Heidi,Johanna Spyri,3.99,"['Classics', 'Fiction', 'Childrens', 'Young Adult', 'Historical Fiction', 'Middle Grade', 'Historical', 'Juvenile', 'Childrens Classics', '19th Century']",English,w
"Are You There God? It's Me, Margaret",Judy Blume,3.9,"['Young Adult', 'Fiction', 'Childrens', 'Classics', 'Middle Grade', 'Coming Of Age', 'Realistic Fiction', 'Contemporary', 'Banned Books', 'Juvenile']",English,w
City of Lost Souls,Cassandra Clare,4.27,"['Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Urban Fantasy', 'Vampires', 'Angels', 'Fiction', 'Supernatural', 'Magic']",English,w
Sophie's World,Jostein Gaarder,3.93,"['Philosophy', 'Fiction', 'Classics', 'Young Adult', 'Novels', 'Fantasy', 'Literature', 'Contemporary', 'Unfinished', 'Scandinavian Literature']",English,m
Walden,Henry David Thoreau,3.78,"['Classics', 'Nonfiction', 'Philosophy', 'Nature', 'Memoir', 'Literature', 'Biography', 'Essays', 'American', 'Environment']",English,m
The Wise Man's Fear,Patrick Rothfuss,4.56,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Magic', 'Science Fiction Fantasy', 'Adventure', 'Audiobook', 'Adult', 'Epic']",English,m
Sophie's Choice,William Styron,4.18,"['Fiction', 'Classics', 'Historical Fiction', 'Holocaust', 'War', 'Historical', 'World War II', 'Literature', 'Novels', 'Literary Fiction']",English,m
Never Let Me Go,Kazuo Ishiguro,3.82,"['Fiction', 'Science Fiction', 'Dystopia', 'Contemporary', 'Literary Fiction', 'Novels', 'Adult', 'Romance', 'Literature', 'British Literature']",English,m
The Son of Neptune,Rick Riordan,4.43,"['Fantasy', 'Young Adult', 'Mythology', 'Fiction', 'Middle Grade', 'Adventure', 'Greek Mythology', 'Urban Fantasy', 'Childrens', 'Young Adult Fantasy']",English,m
Dead Until Dark,Charlaine Harris,3.96,"['Fantasy', 'Vampires', 'Paranormal', 'Urban Fantasy', 'Romance', 'Fiction', 'Mystery', 'Paranormal Romance', 'Supernatural', 'Horror']",English,w
Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,4.28,"['Fiction', 'Historical Fiction', 'LGBT', 'Classics', 'Chick Lit', 'Southern', 'Historical', 'Humor', 'Queer', 'Adult Fiction']",English,w
Middlemarch,George Eliot,3.97,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', '19th Century', 'Victorian', 'British Literature', 'Novels', 'Romance', 'Classic Literature']",English,m
The Monster at the End of this Book,Jon Stone,4.44,"['Picture Books', 'Childrens', 'Fiction', 'Humor', 'Classics', 'Monsters', 'Storytime', 'Kids', 'Juvenile', 'Fantasy']",English,m
A Court of Mist and Fury,Sarah J. Maas,4.62,"['Fantasy', 'Romance', 'Young Adult', 'New Adult', 'Fae', 'Magic', 'Fiction', 'Young Adult Fantasy', 'Paranormal', 'High Fantasy']",English,w
Bridget Jones's Diary,"Helen Fielding , Хелен Филдинг",3.78,"['Fiction', 'Chick Lit', 'Romance', 'Humor', 'Contemporary', 'Adult', 'Comedy', 'Adult Fiction', 'British Literature', 'Novels']",English,w
Mrs. Dalloway,Virginia Woolf,3.79,"['Classics', 'Fiction', 'Literature', 'Novels', 'British Literature', 'Feminism', '20th Century', 'Literary Fiction', 'School', 'English Literature']",English,w
Mockingjay,Suzanne Collins,4.04,"['Young Adult', 'Dystopia', 'Fiction', 'Fantasy', 'Science Fiction', 'Romance', 'Adventure', 'Teen', 'Post Apocalyptic', 'Science Fiction Fantasy']",English,w
Stardust,Neil Gaiman,4.08,"['Fantasy', 'Fiction', 'Romance', 'Young Adult', 'Adventure', 'Science Fiction Fantasy', 'Magic', 'Audiobook', 'Fairy Tales', 'Adult']",English,m
A Time to Kill,John Grisham,4.07,"['Fiction', 'Mystery', 'Thriller', 'Crime', 'Suspense', 'Legal Thriller', 'Mystery Thriller', 'Drama', 'Novels', 'Adult Fiction']",English,m
The Gunslinger,Stephen King,3.95,"['Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Westerns', 'Adventure', 'Science Fiction Fantasy', 'Audiobook', 'Thriller', 'Post Apocalyptic']",English,m
Number the Stars,Lois Lowry,4.15,"['Historical Fiction', 'Young Adult', 'Fiction', 'Classics', 'Childrens', 'Historical', 'Holocaust', 'Middle Grade', 'World War II', 'School']",English,w
Do Androids Dream of Electric Sheep?,Philip K. Dick,4.08,"['Science Fiction', 'Fiction', 'Classics', 'Dystopia', 'Cyberpunk', 'Science Fiction Fantasy', 'Fantasy', 'Novels', 'Speculative Fiction', 'American']",English,m
A Short History of Nearly Everything,Bill Bryson,4.2,"['Nonfiction', 'Science', 'History', 'Audiobook', 'Humor', 'Popular Science', 'Physics', 'Historical', 'Philosophy', 'Unfinished']",English,m
The Mark of Athena,Rick Riordan,4.45,"['Fantasy', 'Young Adult', 'Mythology', 'Fiction', 'Middle Grade', 'Adventure', 'Greek Mythology', 'Urban Fantasy', 'Romance', 'Childrens']",English,m
The Art of Racing in the Rain,Garth Stein,4.21,"['Fiction', 'Animals', 'Contemporary', 'Dogs', 'Adult Fiction', 'Audiobook', 'Adult', 'Book Club', 'Novels', 'Family']",English,m
The Way of Kings,Brandon Sanderson,4.63,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Audiobook', 'Science Fiction Fantasy', 'Adult', 'Epic', 'Magic', 'Adventure']",English,m
Black Beauty,Anna Sewell,3.96,"['Classics', 'Fiction', 'Childrens', 'Animals', 'Young Adult', 'Horses', 'Historical Fiction', 'Middle Grade', 'Adventure', 'Literature']",English,w
Legend,Marie Lu,4.17,"['Young Adult', 'Dystopia', 'Science Fiction', 'Romance', 'Fantasy', 'Fiction', 'Adventure', 'Teen', 'Action', 'Post Apocalyptic']",English,w
The Hound of the Baskervilles,Arthur Conan Doyle,4.12,"['Classics', 'Mystery', 'Fiction', 'Crime', 'Detective', 'Mystery Thriller', 'Thriller', 'British Literature', 'Literature', 'Audiobook']",English,m
A Portrait of the Artist as a Young Man,"James Joyce, Hans Walter Gabler",3.62,"['Classics', 'Fiction', 'Literature', 'Irish Literature', 'Ireland', 'Novels', '20th Century', 'School', 'Literary Fiction', 'Classic Literature']",English,m
Gulliver's Travels,Jonathan Swift,3.57,"['Classics', 'Fiction', 'Fantasy', 'Adventure', 'Literature', 'Novels', 'Classic Literature', '18th Century', 'School', 'British Literature']",English,m
Bel Canto,Ann Patchett,3.93,"['Fiction', 'Contemporary', 'Literary Fiction', 'Book Club', 'Novels', 'Music', 'Adult Fiction', 'Literature', 'Adult', 'Romance']",English,w
American Psycho,Bret Easton Ellis,3.82,"['Fiction', 'Horror', 'Thriller', 'Classics', 'Crime', 'Contemporary', 'Mystery', 'Novels', 'Literature', 'American']",English,m
V for Vendetta,Alan Moore,4.25,"['Graphic Novels', 'Comics', 'Fiction', 'Dystopia', 'Science Fiction', 'Graphic Novels Comics', 'Comic Book', 'Classics', 'Politics', 'Fantasy']",English,m
Love You Forever,Robert Munsch,4.36,"['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Family', 'Love', 'Kids', 'Realistic Fiction', 'Canada', 'Juvenile']",English,m
The Witches,Roald Dahl,4.17,"['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Witches', 'Magic', 'Humor', 'Juvenile']",English,m
