title,author,rating,genres,language,gender
Fate／Zero（3）王たちの狂宴 [Outachi no Kyouen],"Gen Urobuchi, 武内 崇",4.24,"['Light Novel', 'Fantasy', 'Manga', 'Japan', 'Japanese Literature']",Japanese,andy
Who Was Rosa Parks?,Yona Zeldis McDonough,4.25,"['Biography', 'Nonfiction', 'History', 'Childrens', 'Chapter Books', 'American History', 'African American', 'Middle Grade', 'Feminism', 'School']",English,andy
"Still..., All By My Lonely-THE ORGANIZATION part two",Black Coffee,5.0,[],English,unknown
Cunt-Ups,Dodie Bellamy,4.16,"['Poetry', 'Fiction', 'Womens', 'Feminism', 'Sexuality']",English,unknown
Stepping on the Cracks,Mary Downing Hahn,4.08,"['Historical Fiction', 'Young Adult', 'Historical', 'Fiction', 'Childrens', 'World War II', 'Middle Grade', 'War', 'Juvenile', 'Realistic Fiction']",English,mostly_female
Party Games,R.L. Stine,3.43,"['Horror', 'Young Adult', 'Mystery', 'Thriller', 'Fiction', 'Teen', 'Mystery Thriller', 'Suspense', 'Audiobook', 'Contemporary']",English,unknown
The Most Painful Battle,HaveYouSeenThisGirL,4.41,[],Filipino; Pilipino,unknown
The Life,Bethany-Kris,4.2,"['Romance', 'Contemporary Romance', 'Contemporary', 'Crime', 'Adult', 'Romantic Suspense', 'New Adult', 'Dark', 'Russia', 'Action']",,unknown
They Poured Fire on Us from the Sky: The True Story of Three Lost Boys from Sudan,"Benson Deng, Alephonsion Deng, Benjamin Ajak, Judy A. Bernstein",4.18,"['Nonfiction', 'Africa', 'Memoir', 'History', 'War', 'Sudan', 'Biography', 'Biography Memoir', 'School', 'Autobiography']",English,unknown
The Secret Crown,Chris Kuzneski,3.98,"['Thriller', 'Fiction', 'Mystery', 'Adventure', 'Historical Fiction', 'Action', 'Crime', 'Historical', 'Suspense', 'Mystery Thriller']",English,mostly_male
"Death Note: Black Edition, Vol. 3",Tsugumi Ohba,4.32,"['Manga', 'Graphic Novels', 'Fantasy', 'Comics', 'Fiction', 'Horror', 'Mystery', 'Thriller', 'Crime', 'Young Adult']",German,unknown
The Midnight Guardian,Sarah-Jane Stratford,3.39,"['Vampires', 'Fantasy', 'Historical Fiction', 'Fiction', 'Urban Fantasy', 'Paranormal', 'Horror', 'Paranormal Romance', 'Historical', 'Supernatural']",English,unknown
She and Allan,H. Rider Haggard,3.64,"['Adventure', 'Fantasy', 'Fiction', 'Classics', 'Novels', 'Historical Fiction', 'Historical', 'Science Fiction', '20th Century', 'Africa']",English,unknown
خريف المثقف في العراق,محمد غازي الأخرس,3.42,[],,unknown
Pretty Shade of Grey,A.D. Truax,4.02,"['M M Romance', 'Romance', 'Disability', 'Contemporary', 'College', 'LGBT', 'Young Adult', 'Gay', 'Gay For You', 'Humor']",English,unknown
Pitfall,Cameron Bane,4.11,"['Thriller', 'Suspense']",English,mostly_male
পূর্ব-পশ্চিম,Sunil Gangopadhyay,4.39,"['Historical Fiction', 'Fiction', 'Classics', 'Historical']",Bengali,mostly_male
How to Create a Mind: The Secret of Human Thought Revealed,Ray Kurzweil,3.97,"['Science', 'Nonfiction', 'Psychology', 'Artificial Intelligence', 'Philosophy', 'Technology', 'Neuroscience', 'Brain', 'Futurism', 'Computer Science']",English,mostly_male
The Other Guy,Cary Attwell,3.86,"['M M Romance', 'Romance', 'Contemporary', 'LGBT', 'Humor', 'Gay', 'Gay For You', 'Contemporary Romance', 'Fiction', 'Bisexual']",English,mostly_male
Writing Fight Scenes,Rayne Hall,4.12,"['Writing', 'Nonfiction', 'Reference', 'Research', 'Crafts', 'Self Help', 'Action', 'How To']",English,unknown
Armance,Stendhal,3.44,"['Classics', 'France', 'Fiction', 'French Literature', 'Romance', 'Literature', 'Novels', '19th Century', 'LGBT', 'Romantic']",French,unknown
Stolen Donor,Cee Smith,3.77,"['Dark', 'Erotica', 'Romance', 'BDSM', 'Contemporary', 'Adult Fiction', 'Erotic Romance', 'New Adult']",English,unknown
Blood Prophecy,Alyxandra Harvey,4.2,"['Vampires', 'Young Adult', 'Paranormal', 'Fantasy', 'Romance', 'Supernatural', 'Magic', 'Paranormal Romance', 'Urban Fantasy', 'Fiction']",English,unknown
William Maxwell: A Meeting Mr. Mogul Bonus Book,Mel Ryle,3.92,[],,mostly_female
பொன்னியின் செல்வன் - கொலை வாள்,Kalki,4.71,"['Historical Fiction', 'Fiction', 'Classics', 'Indian Literature', 'India', 'Historical', 'Romance', 'Novels', 'Epic', 'Literature']",Tamil,unknown
Non-A,A.E. van Vogt,3.74,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Classics', 'Speculative Fiction', 'Adventure', 'Novels', 'Canada', 'Space Opera', 'Fantasy']",Italian,unknown
Bitch Planet #6,Kelly Sue DeConnick,4.54,"['Comics', 'Graphic Novels', 'Feminism', 'Science Fiction', 'Fiction', 'Graphic Novels Comics', 'Adult', 'Comic Book', 'Futuristic', 'Race']",English,mostly_female
شرح حلية طالب العلم,محمد بن صالح العثيمين,4.4,[],Arabic,unknown
Give Me Perfect Love,Paige P. Horne,4.58,"['Romance', 'Contemporary Romance']",English,andy
Play Hard,"V.K. Sykes, Juliana Stone , Jennifer Lyon",3.84,"['Romance', 'Contemporary Romance', 'Sports', 'Anthologies', 'Amazon', 'Sports Romance', 'Erotica', 'Erotic Romance', 'Contemporary']",English,unknown
Fantasy Pieces in Callot's Manner,E.T.A. Hoffmann,3.6,"['19th Century', 'Short Stories', 'German Literature', 'Fiction', 'Speculative Fiction', 'Romanticism']",English,unknown
The Leader Who Had No Title: A Modern Fable on Real Success in Business and in Life,Robin S. Sharma,3.95,"['Leadership', 'Business', 'Self Help', 'Nonfiction', 'Personal Development', 'Management', 'Inspirational', 'Psychology', 'Unfinished', 'Buisness']",English,mostly_male
"Bir Kedi, Bir Adam, Bir Ölüm","O.Z. Livaneli, O.Z. Livaneli",3.99,"['Turkish Literature', 'Fiction', 'Turkish', 'Roman', 'Novels']",Turkish,unknown
Once Broken Faith,Seanan McGuire,4.37,"['Urban Fantasy', 'Fantasy', 'Fae', 'Paranormal', 'Fiction', 'Magic', 'Romance', 'Mystery', 'Fairies', 'Audiobook']",English,unknown
Bully Me,C.E. Starkweather,3.27,"['Romance', 'Young Adult', 'High School', 'New Adult', 'Contemporary Romance', 'Contemporary']",English,unknown
Chasing the Tide,A. Meredith Walters,4.08,"['New Adult', 'Romance', 'Contemporary', 'Contemporary Romance', 'Abuse', 'Mental Illness', 'College', 'Disability', 'Realistic Fiction', 'Drama']",,unknown
Start With Why: by Simon Sinek | Summary & Analysis,NOT A BOOK,3.92,['Business'],English,unknown
O Punhal do Soberano,Robin Hobb,4.28,"['Fantasy', 'France', 'Fiction', 'Roman', 'Novels', 'Heroic Fantasy', 'Magic', 'Adventure', 'American', 'Young Adult']",Portuguese,mostly_male
My 60 Memorable Games,BobFischer,4.37,"['Chess', 'Nonfiction', 'Sports', 'Games', 'Reference', 'American', 'History', 'Gaming']",English,unknown
Ikhlas Tanpa Batas,Sepuluh Ulama-Psikolog Klasik,4.4,[],Indonesian,unknown
Democrats and Dissenters,Ramachandra Guha,3.87,"['History', 'Nonfiction', 'Politics', 'India', 'Essays', 'Biography', 'Sociology', 'Indian Literature']",English,unknown
Coming Clean,Kimberly Rae Miller,3.95,"['Nonfiction', 'Memoir', 'Biography Memoir', 'Biography', 'Audiobook', 'Mental Health', 'Autobiography', 'Adult', 'Family', 'Psychology']",English,mostly_female
Frostborn,Lou Anders,3.88,"['Fantasy', 'Middle Grade', 'Mythology', 'Adventure', 'Dragons', 'Fiction', 'Young Adult', 'Childrens', 'Magic', 'Juvenile']",English,mostly_male
Le Jeu de l'ombre,Sire Cédric,3.94,['Thriller'],French,unknown
The Mixed World in a Kingdom,"Philomene Koya, Henriette Ngardena, Justin Mongosso",4.67,[],,unknown
Ten Plays,Euripides,4.17,"['Classics', 'Drama', 'Mythology', 'Plays', 'Literature', 'Fiction', 'Poetry', 'Theatre', 'Ancient', 'Greece']",English,unknown
Nest,Terry Goodkind,3.64,"['Thriller', 'Mystery', 'Fiction', 'Fantasy', 'Mystery Thriller', 'Crime', 'Suspense', 'Science Fiction', 'Horror', 'Audiobook']",English,mostly_male
"Moeder, waarom leven wij?",Lode Zielens,3.21,['Fiction'],Dutch,unknown
Call Me Tuesday,Leigh Byrne,4.21,"['Nonfiction', 'Memoir', 'True Crime', 'Mental Health', 'Abuse', 'Psychology', 'Crime', 'Biography', 'Audiobook', 'Adult']",English,mostly_female
Escape from Lucien,Kazu Kibuishi,4.36,"['Graphic Novels', 'Fantasy', 'Comics', 'Middle Grade', 'Adventure', 'Childrens', 'Young Adult', 'Fiction', 'Graphic Novels Comics', 'Science Fiction']",English,unknown
Passion Heaven,籽月,3.29,[],Chinese,unknown
Egomaniac,Vi Keeland,4.24,"['Romance', 'Contemporary', 'Contemporary Romance', 'New Adult', 'Humor', 'Adult', 'Audiobook', 'Erotica', 'Chick Lit', 'Fiction']",English,unknown
Dreams & Dew: Poems & Prose,Chriselda Barretto,4.16,"['Adult', 'Poetry', 'New Adult', 'Fiction', 'Contemporary', 'Young Adult', 'Collections', 'Middle Grade', 'Novels', 'Modern']",English,unknown
The Truth in Rented Rooms,Koon Woon,4.44,['Poetry'],English,unknown
The Boy I Grew Up With,Tijan,4.17,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'Audiobook', 'Adult', 'Dark', 'M F Romance', 'Fiction']",,unknown
"Engineering Mechanics: Dynamics, SI Version & Engineering Mechanics: Statics, SI Version",J.L. Meriam,3.8,[],English,unknown
Wild,Colet Abedi,3.96,"['Romance', 'Contemporary Romance', 'Contemporary', 'Amazon']",English,unknown
In Bloom,C.J. Skuse,4.13,"['Thriller', 'Crime', 'Fiction', 'Contemporary', 'Humor', 'Mystery', 'Adult', 'Horror', 'Mystery Thriller', 'Psychology']",,unknown
مدينة الحوائط اللانهائية,طارق إمام,3.61,"['Short Stories', 'Literature']",Arabic,unknown
Намедни. Наша эра. 1981-1990,Леонид Парфёнов,4.63,"['Nonfiction', 'History']",Russian,unknown
"Ellie Jordan, Ghost Trapper",J.L. Bryan,4.08,"['Paranormal', 'Horror', 'Ghosts', 'Urban Fantasy', 'Fantasy', 'Mystery', 'Supernatural', 'Fiction', 'Young Adult', 'Amazon']",,unknown
The Mage,Inbali Iserles,4.52,"['Fantasy', 'Animals', 'Middle Grade', 'Adventure', 'Childrens', 'School', 'Young Adult', 'Fiction', 'Wolves', 'Magic']",English,unknown
M-aș omorî pentru tine și alte povestiri pierdute,F. Scott Fitzgerald,3.79,"['Short Stories', 'Classics', 'Fiction', 'Adult Fiction', 'American', 'Literary Fiction', 'American Fiction', 'Literature', 'Classic Literature', 'Unfinished']",Romanian,unknown
Drowning to Breathe,A.L. Jackson,4.26,"['Romance', 'New Adult', 'Contemporary Romance', 'Music', 'Contemporary', 'Audiobook', 'Musicians', 'Fiction', 'Adult', 'Abuse']",English,unknown
Tell Me Everything,Cambria Brockman,3.49,"['Fiction', 'Thriller', 'Mystery', 'Mystery Thriller', 'Suspense', 'Adult', 'Contemporary', 'Psychological Thriller', 'Modern', 'Adult Fiction']",English,unknown
Hiking the Grand Mesa: A Clementine the Rescue Dog Story,"Kyle Torke, Barbara Torke",4.8,[],,mostly_female
Accidental Heroes,Lian Tanner,4.05,"['Fantasy', 'Middle Grade', 'Adventure', 'Animals', 'Childrens', 'Mystery', 'Magic', 'Family']",English,andy
Ahimsa,Supriya Kelkar,4.17,"['Historical Fiction', 'Middle Grade', 'India', 'Fiction', 'Historical', 'Young Adult', 'Childrens', 'Cultural', 'Juvenile', 'Family']",English,unknown
My One and Only,Alanea Alder,4.62,"['Paranormal', 'Romance', 'Paranormal Romance', 'Vampires', 'Shapeshifters', 'Fae', 'Humor', 'Fantasy', 'Witches', 'Magic']",,unknown
حالات نادرة 2,عبدالوهاب السيد الرفاعي,4.18,"['Novels', 'Short Stories', 'Fiction', 'Horror', 'Psychology']",Arabic,unknown
"Chobits, Vol. 2",CLAMP,4.06,"['Manga', 'Romance', 'Science Fiction', 'Graphic Novels', 'Comics', 'Fiction', 'Fantasy', 'Seinen', 'Comics Manga', 'Anime']",English,unknown
Abiku,Debo Kotun,4.07,[],English,unknown
The Thinking Woman's Guide to a Better Birth,Henci Goer,4.13,"['Parenting', 'Nonfiction', 'Health', 'Self Help', 'Family', 'Medical', 'Science', 'Womens', 'Childrens', 'Feminism']",English,unknown
The FreeCapitalist Project PRIMER,C. Rick Koerber,4.09,[],English,unknown
The Light Heart,Elswyth Thane,4.35,"['Historical Fiction', 'Fiction', 'Romance', 'Historical', 'Historical Romance', 'Adult Fiction', 'World War I']",English,unknown
"Mississippi Trial, 1955",Chris Crowe,3.89,"['Historical Fiction', 'Young Adult', 'Fiction', 'School', 'Historical', 'African American', 'Middle Grade', 'Read For School', 'Young Adult Historical Fiction', 'Childrens']",English,mostly_male
العذراء في القرية,أحمد رفيق عوض,3.85,[],Arabic,unknown
Down and Out in the Magic Kingdom,Cory Doctorow,3.56,"['Science Fiction', 'Fiction', 'Cyberpunk', 'Fantasy', 'Science Fiction Fantasy', 'Dystopia', 'Speculative Fiction', 'Audiobook', 'Novels', 'Humor']",English,mostly_male
بنت الشيطان,محمود تيمور,3.68,['Short Stories'],Arabic,unknown
The Naked Soul of Iceberg Slim,Iceberg Slim,4.15,"['Nonfiction', 'Biography', 'Essays', 'True Crime', 'Memoir', 'African American', 'Urban']",English,unknown
The Legend of Rah and the Muggles,N.K. Stouffer,1.9,['Fantasy'],English,unknown
"Bleach, Volume 08",Tite Kubo,4.34,"['Manga', 'Fantasy', 'Graphic Novels', 'Comics', 'Fiction', 'Shonen', 'Paranormal', 'Action', 'Young Adult', 'Adventure']",English,unknown
Dark Lover & Lover Eternal,J.R. Ward,4.69,"['Paranormal', 'Romance', 'Vampires', 'Paranormal Romance', 'Fantasy', 'Contemporary', 'Erotic Paranormal Romance', 'Erotica', 'Contemporary Romance', 'Adult']",English,unknown
The 12 Dancing Princesses,"Suçie Stevenson, Jacob Grimm, Wilhelm Grimm",3.82,['Childrens'],English,unknown
Ketika Cinta Bertasbih: Episode 2,Habiburrahman El-Shirazy,3.75,"['Novels', 'Fiction', 'Romance', 'Indonesian Literature', 'Islam', 'Religion', 'Marriage', 'Spirituality', 'Drama']",Indonesian,unknown
Darker Angels,M.L.N. Hanover,3.87,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Demons', 'Magic', 'Fiction', 'Supernatural', 'Romance', 'Paranormal Romance', 'Urban']",English,unknown
Not Left Behind: Rescuing the Pets of New Orleans,"Best Friends Animal Society, Bob Somerville",4.46,"['Nonfiction', 'Animals', 'Dogs', 'Historical']",English,unknown
Destiny of the Wolf,Terry Spear,4.06,"['Paranormal Romance', 'Paranormal', 'Romance', 'Shapeshifters', 'Werewolves', 'Fantasy', 'Adult', 'Supernatural', 'Wolves', 'Mystery']",English,mostly_male
Light in My Window,Francena H. Arnold,4.11,"['Fiction', 'Christian Fiction', 'Christian', 'Romance']",,unknown
"X-Men: God Loves, Man Kills",Chris Claremont,4.14,"['Comics', 'Graphic Novels', 'Marvel', 'X Men', 'Comic Book', 'Superheroes', 'Fiction', 'Graphic Novels Comics', 'Science Fiction', 'Comics Manga']",English,mostly_male
Snow Ride,Bonnie Bryant,3.78,"['Horses', 'Childrens', 'Animals', 'Young Adult', 'Fiction']",English,mostly_female
A Good House,Bonnie Burnard,3.61,"['Fiction', 'Canada', 'Contemporary', 'Historical Fiction', 'Literary Fiction', 'Literature', 'Novels', 'Canadian Literature', 'Drama', 'Family']",English,mostly_female
Tortall and Other Lands: A Collection of Tales,Tamora Pierce,4.09,"['Fantasy', 'Young Adult', 'Short Stories', 'Fiction', 'Young Adult Fantasy', 'Magic', 'Anthologies', 'Teen', 'Adventure', 'High Fantasy']",English,unknown
Magical Thinking: True Stories,Augusten Burroughs,3.98,"['Nonfiction', 'Memoir', 'Humor', 'Short Stories', 'Biography', 'Essays', 'Biography Memoir', 'LGBT', 'Autobiography', 'Queer']",English,unknown
The New Penguin History of the World,"J.M. Roberts, Odd Arne Westad",4.01,"['History', 'Nonfiction', 'World History', 'Reference', 'The World', 'Unfinished', 'Historical', 'Ancient History', 'Social Science', 'Travel']",English,unknown
A Structured Approach To Basic Programming,C. Joseph Sass,0.0,[],English,unknown
The Confessions of Catherine de Medici,C.W. Gortner,3.97,"['Historical Fiction', 'Historical', 'Fiction', 'France', 'Italy', '16th Century', 'Audiobook', 'Romance', 'Adult Fiction', 'Historical Romance']",English,unknown
"Uf, va dir ell",Quim Monzó,3.67,"['Fiction', 'Short Stories']",Catalan; Valencian,unknown
The Pride of Chanur,C.J. Cherryh,3.93,"['Science Fiction', 'Fiction', 'Space Opera', 'Fantasy', 'Aliens', 'Science Fiction Fantasy', 'Space', 'Adventure', 'Cats', 'Speculative Fiction']",English,unknown
Dies the Fire,S.M. Stirling,3.93,"['Science Fiction', 'Fantasy', 'Post Apocalyptic', 'Fiction', 'Alternate History', 'Dystopia', 'Apocalyptic', 'Science Fiction Fantasy', 'Speculative Fiction', 'Survival']",English,unknown
Dimension Shifter,T.M. Nielsen,3.92,"['Fantasy', 'Paranormal', 'Magic', 'Romance', 'Fiction', 'Science Fiction Fantasy', 'Dystopia']",English,unknown
The Love of an Italian Dragon,L'Poni Baldwin,3.25,[],English,unknown
Cassidy,Lee Nelson,4.2,"['Westerns', 'Historical', 'Adventure', 'Historical Fiction', 'Fiction', 'Lds Fiction', 'Novels', 'Lds', 'Young Adult']",English,mostly_male
تحت أقدام الأمهات,بثينة العيسى,3.56,"['Novels', 'Fiction']",Arabic,unknown
فصل آخر في حياة الأشياء,أحمد البشري,2.73,[],Arabic,unknown
Hell's Horizon,"D.B. Shan, Darren Shan",4.11,"['Fantasy', 'Horror', 'Mystery', 'Fiction', 'Crime', 'Thriller', 'Young Adult', 'Adult Fiction', 'Urban Fantasy', 'Paranormal']",English,unknown
"High School Debut, Vol. 01",Kazune Kawahara,4.09,"['Manga', 'Romance', 'Graphic Novels', 'Shojo', 'Comics', 'Young Adult', 'Comics Manga', 'Contemporary', 'Anime', 'High School']",English,unknown
Shameless Hoodwives,"Meesha Mink , De'nesha Diamond",4.47,"['Urban', 'Fiction']",English,unknown
"Ties That Bind, Ties That Break",Lensey Namioka,3.84,"['Historical Fiction', 'Young Adult', 'Fiction', 'Historical', 'China', 'School', 'Cultural', 'Asian Literature', 'Teen', 'Childrens']",English,unknown
The Interesting Narrative of the Life of Olaudah Equiano: Written by Himself,Olaudah Equiano,3.74,"['History', 'Nonfiction', 'Classics', 'Biography', 'Memoir', 'Africa', 'Autobiography', 'School', 'Biography Memoir', 'African American']",English,unknown
"Reconciliation: Islam, Democracy, and the West",Benazir Bhutto,3.8,"['Nonfiction', 'Politics', 'History', 'Biography', 'Religion', 'Islam', 'Pakistan', 'Memoir', 'Biography Memoir', 'Audiobook']",English,unknown
Night's Cold Kiss,Tracey O'Hara,3.62,"['Urban Fantasy', 'Vampires', 'Paranormal Romance', 'Paranormal', 'Fantasy', 'Romance', 'Adult', 'Shapeshifters', 'Fiction', 'Supernatural']",English,mostly_female
Sometimes It Happens,Lauren Barnholdt,3.85,"['Young Adult', 'Romance', 'Contemporary', 'Chick Lit', 'High School', 'Realistic Fiction', 'Teen', 'Young Adult Contemporary', 'Young Adult Romance', 'Fiction']",English,mostly_female
Body & Soul,Stacey Kade,4.05,"['Young Adult', 'Paranormal', 'Ghosts', 'Romance', 'Fantasy', 'Supernatural', 'Contemporary', 'Paranormal Romance', 'Fiction', 'Teen']",English,mostly_female
Ottolenghi: The Cookbook,"Yotam Ottolenghi , Sami Tamimi",4.3,"['Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Food and Drink', 'Israel', 'How To', 'Culinary', 'Foodie']",English,unknown
Mary Poppins in the Park,P.L. Travers,4.12,"['Classics', 'Fantasy', 'Childrens', 'Fiction', 'Young Adult', 'Middle Grade', 'Juvenile', 'Magic', 'Audiobook', 'Kids']",English,unknown
Big Girls Do It Married,Jasinda Wilder,4.03,"['Romance', 'Erotica', 'Contemporary', 'Contemporary Romance', 'Erotic Romance', 'Adult', 'Short Stories', 'Chick Lit', 'Music', 'Fiction']",English,unknown
